name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Rio,Хетчбек,4000,2003,207.0,Передній,Ручна / Механіка,1.3 л;Бензин,Сірий,Київ,,true
Kia,Clarus,Седан,4000,1999,225.0,,Ручна / Механіка,2 л;Бензин,,Скадовськ,,true
Kia,Sportage,Позашляховик / Кросовер,4000,1998,100.0,Повний,Ручна / Механіка,2 л;Газ / Бензин,Зелений,Одеса,3,true
Kia,Rio,Унiверсал,4000,2004,220.0,Передній,,1.3 л;Газ / Бензин,Червоний,Черкаси,2,true
Kia,Picanto,Хетчбек,4000,2008,190.0,Передній,Автомат,1.1 л;Газ / Бензин,Помаранчевий металік,Дніпро (Дніпропетровськ),1,true
Kia,Sportage,Позашляховик / Кросовер,4000,1997,370.0,Повний,Автомат,2 л;Бензин,Червоний,Кагарлик,2,true
Kia,Magentis,Седан,4000,2005,265.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Сірий,Київ,,true
Kia,Cerato,Седан,4000,2007,248.0,,,2 л;Газ / Бензин,Сірий,Чернігів,3,true
Kia,Picanto,Хетчбек,4000,2008,118.0,Передній,Ручна / Механіка,1.1 л;Бензин,Помаранчевий,Хмільник,2,true
Kia,Rio,Седан,4000,2007,200.0,Передній,Ручна / Механіка,1.4 л;Бензин,Сірий металік,Запоріжжя,6,true
Kia,Magentis,Седан,4000,2002,366.0,Передній,Ручна / Механіка,2 л (163 к.с. / 120 кВт);Газ / Бензин,Сірий,Біла Церква,3,true
Kia,Rio,Унiверсал,4100,2003,165.0,Передній,Ручна / Механіка,1.3 л (82 к.с. / 60 кВт);Бензин,Жовтий металік,Бровари,2,true
Kia,Rio,Унiверсал,4100,2003,79.0,Передній,Ручна / Механіка,1.4 л;Бензин,Сірий,Долина,1,true
Kia,Cerato,Седан,4100,2008,250.0,,,1.6 л;Газ / Бензин,Синій,Одеса,3,true
Kia,Picanto,Хетчбек,4100,2006,185.0,Передній,Ручна / Механіка,1.1 л;Бензин,Сірий металік,Харків,1,true
Kia,Cerato,Седан,4199,2006,172.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Бежевий металік,Кам'янське (Дніпродзержинськ),1,true
Kia,Picanto,Хетчбек,4200,2006,85.0,Передній,Ручна / Механіка,1.1 л;Бензин,Синій металік,Мирноград (Димитров),1,true
Kia,Picanto,Хетчбек,4200,2007,198.0,Передній,Ручна / Механіка,1.1 л;Газ / Бензин,Синій металік,Рівне,,true
Kia,Rio,Унiверсал,4200,2003,320.0,Передній,Ручна / Механіка,1.3 л (82 к.с. / 60 кВт);Газ / Бензин,Синій металік,Умань,2,true
Kia,Carens,Унiверсал,4200,2002,234.0,Передній,Ручна / Механіка,2 л (113 к.с. / 83 кВт);Дизель,Чорний,Тернопіль,,true
Kia,Picanto,Хетчбек,4200,2005,130.0,Передній,Ручна / Механіка,1.1 л;Бензин,Червоний,Житомир,1,true
Kia,Rio,Унiверсал,4200,2002,85.0,Передній,Ручна / Механіка,1.4 л;Бензин,Сірий металік,Вінниця,,true
Kia,Rio,Унiверсал,4200,2001,225.0,Передній,Ручна / Механіка,1.3 л (75 к.с. / 55 кВт);Бензин,Сірий металік,Суми,3,true
Kia,Cerato,Седан,4200,2007,299.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Бежевий,Київ,,true
